oid_shvil,width,shem_mikta,direction,bitzua,ms_orech,miflas,date_created,date_import,Shape_Length,geometry
56,1.5,יונה הנביא מאלנבי עד הירקון,,2014.0,323.86,,,10/08/2025 00:26:47,323.85863247611667,"[[178059.65899999999, 664468.5406], [178144.67099999997, 664441.547], [178261.283, 664403.58], [178368.147, 664369.963]]"
57,1.5,שיינקין מיהודה הלוי עד המלך ג'ורג,חד סטרי,2012.0,893.94,,,10/08/2025 00:26:47,893.9424517366878,"[[179359.8028, 663917.4113], [179339.088, 663923.6226], [179314.33000000002, 663928.9386], [179270.891, 663940.4816]]"
58,2.5,משעול מנדלסון מהרצל עד גשר לבון,דו סטרי,2000.0,311.76,,,10/08/2025 00:26:47,311.75762282739186,"[[178639.74599999998, 661571.086], [178576.29700000002, 661571.614], [178544.043, 661569.235], [178483.23700000002, 661572.408], [178418.73100000003, 661585.89], [178346.689, 661604.661], [178332.436, 661608.375]]"
59,2.5,ג'ורג' וויז מככר 2418 עד משל ירוחם,דו סטרי,2015.0,556.61,,,10/08/2025 00:26:47,556.6147371857021,"[[181977.64899999998, 668619.985], [181974.60600000003, 668616.281], [181973.28399999999, 668612.18], [181971.82799999998, 668607.153], [181971.03499999997, 668602.258], [181970.109, 668595.643], [181969.84399999998, 668591.013], [181969.447, 668584.001], [181967.99200000003, 668575.667], [181966.80099999998, 668568.126], [181964.83000000002, 668560.467], [181962.184, 668550.677], [181957.951, 668539.829], [181950.543, 668524.483], [181941.01799999998, 668504.639], [181929.90500000003, 668481.621], [181919.322, 668459.131], [181891.011, 668400.923], [181883.603, 668388.752], [181865.61099999998, 668358.325], [181847.88400000002, 668328.691], [181832.00900000002, 668304.879], [181816.663, 668283.447], [181804.49200000003, 668268.102], [181793.64399999997, 668254.872], [181781.738, 668241.379], [181768.244, 668227.885], [181759.778, 668220.212], [181752.10499999998, 668212.539], [181744.961, 668203.808], [181739.669, 668195.076], [181734.907, 668185.551], [181730.673, 668173.38], [181727.234, 668162.268], [181719.08500000002, 668136.339]]"
60,2.5,משעול שירה מקלמר עד יד לבנים,דו סטרי,2013.0,197.03,,,10/08/2025 00:26:47,197.0327806504056,"[[181014.07189999998, 663129.8317], [181013.924, 663210.227], [181007.74829999998, 663219.3402], [181010.78730000003, 663324.9252]]"
61,2.0,רוקח מככר שטרן עד החניון,דו סטרי,2013.0,281.19,,,10/08/2025 00:26:47,281.18996221402404,"[[182168.587, 667922.145], [182146.36200000002, 667911.297], [182143.18699999998, 667909.974], [182139.48200000002, 667904.947], [182084.71399999998, 667877.695], [182063.54700000002, 667868.17], [182036.29499999998, 667859.703], [181979.14500000002, 667836.684], [181946.865, 667823.19], [181911.146, 667812.607]]"
62,2.5,יגור משד' החייל עד לה גוארדיה,דו סטרי,2013.0,310.41,,,10/08/2025 00:26:47,310.4137914559732,"[[180935.49099999998, 662654.963], [180935.6165, 662731.0139], [180970.96600000001, 662733.399], [180972.80699999997, 662739.536], [180974.648, 662750.889], [180973.728, 662758.253], [180975.56900000002, 662762.242], [180977.103, 662767.458], [180976.489, 662771.14], [180994.593, 662801.211], [180998.582, 662804.279], [180999.50199999998, 662836.497], [180995.51299999998, 662846.316], [180998.582, 662923.333]]"
63,2.5,צ'רצ'יל,דו סטרי,2013.0,242.58,,,10/08/2025 00:26:47,242.5820735189239,"[[180939.353, 662653.576], [180939.41499999998, 662639.174], [180916.793, 662622.108], [180901.712, 662600.28], [180895.75900000002, 662585.198], [180892.18699999998, 662558.608], [180892.78100000002, 662428.341]]"
64,2.5,רחוב 1247 מלוחמי גליפולי  עד יגל אלון,דו סטרי,2004.0,232.78,,,10/08/2025 00:26:47,232.77705610102998,"[[180768.86099999998, 663320.2481], [180536.2905, 663330.0522]]"
65,2.0,לאונרדו דה וינצ'י משאול המלך עד קפלן,דו סטרי,2012.0,247.89,,,10/08/2025 00:26:47,247.89296511793515,"[[179827.96600000001, 664527.087], [179824.978, 664599.528], [179808, 664722.946], [179785.44, 664768.473]]"
66,2.0,הגבורה מדם המכבים עד דרך השלום,דו סטרי,2015.0,237.7,,,10/08/2025 00:26:47,237.6998718937908,"[[181267.62540000002, 663687.7339], [181329.4949, 663693.92], [181404.27769999998, 663699.1639], [181415.5807, 663698.2749], [181426.75670000003, 663696.4969], [181453.04570000002, 663695.7349], [181462.95179999998, 663695.4809], [181504.09989999997, 663699.1639], [181504.4789, 663699.1639]]"
67,2.2,שפע טל דרך גבעת התחמושת מהשלום למונטיפיורי,דו סטרי,2015.0,101.83,,,10/08/2025 00:26:47,101.82508064032933,"[[180478.53259999998, 664396.4087], [180482.4696, 664403.1397], [180491.53499999997, 664413.432], [180495.599, 664423.762], [180496.445, 664427.148], [180497.8, 664432.736], [180511.347, 664491.157]]"
68,2.0,קלוזנר מקלצ'קין עד ג'ורג' וויז,דו סטרי,2015.0,799.48,,,10/08/2025 00:26:47,799.4845322273479,"[[181967.6423, 669227.018], [181982.0419, 669227.6533]]"
69,2.49,שטרייכמן  מלוי אשכול עד בזביס זינגר,דו סטרי,2015.0,430.44,,,10/08/2025 00:26:47,430.4381958841619,"[[179990.80699999997, 668958.858], [180091.2538, 669031.7644], [180093.5872, 669049.6174], [180107.45140000002, 669058.1899], [180130.4385, 669059.0366], [180221.413, 669125.3307], [180227.95760000002, 669145.3021], [180232.17450000002, 669157.8525], [180243.8322, 669165.5006], [180252.875, 669162.928], [180257.19300000003, 669159.959], [180263.13, 669156.181], [180268.25799999997, 669151.593], [180276.35499999998, 669145.925], [180308.8567, 669140.1868], [180324.9059, 669145.1539]]"
70,2.5,יצחק אלחנן ממוהליבר עד לפין,דו סטרי,2015.0,84.84,,,10/08/2025 00:26:47,84.84431342864542,"[[178126.278, 663610.391], [178183.38299999997, 663591.042]]"
71,1.8,החשמונאים מארניה עד קרליבך,דו סטרי,2016.0,238.36,,,10/08/2025 00:26:47,238.3616962449004,"[[179908.82400000002, 664077.661], [179870.69199999998, 664079.802], [179837.7539, 664082.7833], [179794.0549, 664085.9329], [179789.64870000002, 664087.6256], [179779.77850000001, 664089.6115], [179773.56, 664092.239], [179764.71389999997, 664092.8521], [179760.42219999997, 664092.4142], [179757.51289999997, 664091.8613], [179739.48930000002, 664093.5528], [179709.798, 664095.6549], [179706.5443, 664097.7136], [179684.1702, 664099.9317], [179678.70520000003, 664098.1073], [179674.58870000002, 664094.2535]]"
72,2.4,קרליבך מ- 454 עד ביליס מנחם,דו סטרי,2021.0,164.29,כביש,1638316800000.0,10/08/2025 00:26:47,164.28546284454893,"[[179685.1336, 663989.5154], [179694.0748, 663943.307], [179697.17330000002, 663929.3465], [179708.76409999997, 663873.5744], [179706.6051, 663870.5264], [179714.49349999998, 663829.0491]]"
73,2.0,עליית הנוער - מתלם תעש,דו סטרי,2016.0,149.5,,,10/08/2025 00:26:47,149.50247906975432,"[[181251.467, 664273.248], [181298.135, 664415.28]]"
74,2.5,צ'לנוב מבגין עד שלמה,,2016.0,605.66,,,10/08/2025 00:26:47,605.6649845628576,"[[178990.02769999998, 663068.4654], [178964.51380000002, 662983.8732], [178942.2625, 662918.7818], [178917.2208, 662837.5163], [178917.2208, 662830.4131], [178887.84480000002, 662763.7153], [178850.8101, 662662.0099], [178844.2624, 662646.9338], [178828.49089999998, 662605.5185], [178819.0504, 662578.4055], [178784.90860000002, 662499.6929]]"
75,2.5,קלצ'קין מקלוזנר עד מניה וישראל,דו סטרי,2017.0,465.33,,1496102400000.0,10/08/2025 00:26:47,465.3295636804267,"[[181510.03249999997, 669490.8689], [181726.53120000003, 669445.8926], [181739.5256, 669442.0322], [181819.8614, 669425.4886], [181829.7685, 669426.1901], [181868.43349999998, 669418.2094], [181878.62439999997, 669414.2389], [181890.4034, 669411.0625], [181913.16749999998, 669407.6214], [181922.43190000003, 669407.3567], [181926.8703, 669407.8468], [181939.1078, 669405.3715], [181948.5046, 669402.7245], [181958.16609999997, 669398.0923], [181962.66600000003, 669393.5925]]"
76,2.0,קוממיות מקלוזנר עד שפיה,דו סטרי,2017.0,104.44,,,10/08/2025 00:26:47,104.44179699717859,"[[181971.097, 669403.005], [181969.169, 669507.429]]"
77,2.0,יהודה הנשיא מרב אשי עד אנדרסן,דו סטרי,2017.0,755.13,,,10/08/2025 00:26:47,755.1260188592244,"[[180763.09159999999, 669097.6227], [180888.79960000003, 669835.1297], [180890.6924, 669837.9741], [180894.04700000002, 669839.1826]]"
78,2.0,קוממיות חיבור לקקל,,2017.0,138.02,,,10/08/2025 00:26:47,138.02302857066476,"[[181935.24599999998, 669580.035], [181984.42200000002, 669608.293], [182015.98200000002, 669671.781], [182020.75650000002, 669681.0277]]"
79,2.5,שושנה פרסיץ מ-2040 עד מכללת לוינסקי,דו סטרי,2018.0,886.73,,,10/08/2025 00:26:47,886.731244631221,"[[180545.352, 671012.74], [180599.2681, 670998.4591], [180603.1433, 670999.9829], [180640.745, 670987.473], [180648.766, 670986.078], [180662.49320000003, 670977.4534], [180668.42210000003, 670976.0041], [180677.9083, 670973.1055], [180687.3945, 670968.3624], [180697.9348, 670963.0923], [180702.80959999998, 670963.2241], [180711.76880000002, 670966.9132], [180715.8532, 670965.4639], [180732.8493, 670960.4573], [180751.08390000003, 670957.8222], [180761.33620000002, 670958.8607], [180771.349, 670959.875], [180803.706, 670966.0568], [180820.04330000002, 670973.4349], [180834.4044, 670981.9989], [180853.37680000003, 670998.7315], [180861.282, 671007.8224], [180868.9118, 671019.6411], [180874.7208, 671028.6394], [180879.99089999998, 671039.8384], [180904.8922, 671086.2813], [180919.78029999998, 671112.2366], [180924.32069999998, 671117.4474], [180929.14399999997, 671126.131], [180930.82, 671133.749], [180931.11099999998, 671140.2341], [180937.6987, 671154.9904], [180942.0465, 671170.4055], [180945.59999999998, 671182.1127], [180947.84639999998, 671198.2869], [180957.28129999997, 671236.0267], [180966.73580000002, 671270.2538], [180989.40500000003, 671327.2311], [181008.0503, 671364.0723], [181019.0577, 671387.8843], [181035.0072, 671421.8051], [181046.46399999998, 671444.2693], [181054.55109999998, 671463.1391], [181064.8846, 671484.9294], [181074.5441, 671504.4732]]"
80,2.0,רמז מז'בוטינסקי עד פנקס,דו סטרי,2018.0,308.66,,1529280000000.0,10/08/2025 00:26:47,308.65524299297476,"[[179970.6067, 666126.2356], [180002.72110000002, 666386.5713], [180004.3012, 666395.7324], [180005.2192, 666432.7709]]"
81,2.3,רמז מארלוזורוב עד זבוטינסקי,דו סטרי,2012.0,214.48,,,10/08/2025 00:26:47,214.48062006802013,"[[179935.74690000003, 665829.956], [179939.71399999998, 665868.884], [179941.76189999998, 665887.9977], [179943.98349999997, 665908.7329], [179948.26679999998, 665935.4009], [179948.80109999998, 665950.3215], [179959.54100000003, 666043.0356]]"
82,2.0,מטלון מהעליה עד הר ציון,דו סטרי,2017.0,347.48,,,10/08/2025 00:26:47,347.4818061784227,"[[178763.59100000001, 662921.837], [179065.04200000002, 662749.005]]"
83,2.5,נירים מיצחק שדה עד השלושה,דו סטרי,2018.0,272.63,,1530316800000.0,10/08/2025 00:26:47,272.63240674470114,"[[180405.75569999998, 663532.693], [180404.234, 663533.022], [180403.92700000003, 663517.68], [180396.256, 663504.793], [180386.25329999998, 663465.3521], [180375.675, 663280.8248], [180369.98969999998, 663276.5874], [180361.96000000002, 663275.362]]"
84,2.5,הרכבת אלישברג עד הצפירה,,2014.0,317.87,,,10/08/2025 00:26:47,317.86521005222545,"[[179633.21600000001, 663080.5], [179442.97100000002, 663280.768]]"
85,2.0,בצלאל יפה,דו סטרי,2014.0,48.22,,,10/08/2025 00:26:47,48.21710925597251,"[[178985.538, 663458.343], [178963.494, 663501.226]]"
86,2.0,חכמי  לובלין מחכמי ישראל עד קבוץ גלויות,דו סטרי,2018.0,257.36,,1532995200000.0,10/08/2025 00:26:47,257.359259899491,"[[179278.3936, 661702.517], [179296.37800000003, 661785.4373], [179315.7464, 661846.5949], [179334.87560000003, 661903.1353], [179353.1386, 661948.25]]"
87,2.0,הבעל שם טוב משד' ירושלים עד יפת,דו סטרי,2018.0,416.86,,,10/08/2025 00:26:47,416.8578712830497,"[[176961.1766, 660609.9131], [176820.1872, 660588.6684], [176670.6066, 660569.0551], [176633.8481, 660563.4963], [176550.41609999997, 660541.6711]]"
88,2.0,צבי צור מיפת עד קדם,דו סטרי,2018.0,247.91,,1532995200000.0,10/08/2025 00:26:47,247.91347383757486,"[[176258.57, 660620.415], [176320.43579999998, 660603.1709], [176331.483, 660597.886], [176336.887, 660596.708], [176370.331, 660588.665], [176401.022, 660581.256], [176484.30949999997, 660559.0921], [176496.41119999997, 660552.5519]]"
89,2.5,גן דוידוב,דו סטרי,2018.0,370.37,,,10/08/2025 00:26:47,370.37094185871695,"[[177298.52120000002, 660618.3918], [177303.51549999998, 660617.4186], [177307.14760000003, 660617.015], [177319.05190000002, 660618.3438], [177373.733, 660629.5903], [177411.73830000003, 660636.5708], [177486.1976, 660652.471], [177492.0148, 660651.6954], [177522.37199999997, 660640.0549]]"
90,3.0,יגאל ידין מתל גבירוים עד היינריך היינה,,2018.0,208.71,,,10/08/2025 00:26:47,208.71404663006436,"[[178321.256, 660494.756], [178154.04200000002, 660566.721]]"
91,2.3,רחוב 3922 גדה מערבית,חד סטרי,2018.0,436.4,,,10/08/2025 00:26:47,436.39937919910375,"[[181145.11099999998, 661576.194], [181135.59600000002, 661524.173], [181087.00699999998, 661377.122], [181065.10100000002, 661319.813], [181055.15529999998, 661291.3223], [181050.913, 661279.184], [181010.233, 661161.775]]"
92,2.0,אייזיק חריף מסהרון עד יפת,דו סטרי,2014.0,116.64,,,10/08/2025 00:26:47,116.64178513497828,"[[176345.97999999998, 660320.989], [176353.59999999998, 660314.163], [176359.315, 660308.13], [176367.57, 660299.558], [176372.49200000003, 660293.525], [176377.09499999997, 660286.382], [176383.604, 660271.618], [176387.89, 660260.188], [176390.272, 660250.98], [176393.12900000002, 660239.709], [176396.939, 660231.295], [176402.81300000002, 660224.151], [176404.50420000002, 660223.1784]]"
93,2.0,שקד משזר קורקידי,דו סטרי,2019.0,412.66,,,10/08/2025 00:26:47,412.66385766699614,"[[178138.83399999997, 660831.673], [177998.12420000002, 660866.8857], [177994.58049999998, 660870.6983], [177991.8655, 660874.7709], [177974.74690000003, 660879.6771], [177969.919, 660879.8616], [177965.39390000002, 660877.0334], [177961.29700000002, 660875.7382], [177956.8432, 660876.7825], [177943.57679999998, 660879.8929], [177935.97979999997, 660882.1581], [177926.7037, 660884.8101], [177852.9646, 660903.0161], [177760.7767, 660926.7846], [177757.55099999998, 660927.6335], [177753.8159, 660925.9358], [177749.91110000003, 660923.5589], [177744.27250000002, 660920.7461]]"
94,1.7,שזר משקד עד שזר,דו סטרי,2019.0,127.1,,,10/08/2025 00:26:47,127.09533252944627,"[[177744.27250000002, 660920.7461], [177719.88799999998, 660814.971], [177722.03499999997, 660808.528], [177724.78600000002, 660805.211], [177728.479, 660799.442], [177728.974, 660799.111]]"
95,2.0,לוי אשכול מפרופס עד מאיר יערי,,2011.0,2541.1,,,10/08/2025 00:26:47,2541.096883737503,"[[180276.33299999998, 667545.2333], [180266.9581, 667594.1348], [180260.49699999997, 667629.1639], [180255.5562, 667655.3883], [180252.8958, 667659.3156], [180252.00900000002, 667662.4828], [180251.6289, 667663.7497], [180253.14919999999, 667669.1973], [180249.4752, 667683.8297], [180242.63410000002, 667707.267], [180239.8469, 667718.2888], [180236.55310000002, 667735.265], [180230.7254, 667764.9099], [180231.56900000002, 667767.165], [180225.1823, 667772.2829], [180230.8973, 667781.3846], [180228.35729999997, 667816.098], [180213.2221, 667822.2183], [180195.46500000003, 667933.973], [180194.56, 667945.401], [180193.94199999998, 667973.607], [180192.2231, 667987.8041], [180186.50809999998, 668020.8242], [180175.23619999998, 668084.4165], [180172.06900000002, 668106.2068], [180171.2743, 668120.6034], [180169.15519999998, 668157.262], [180169.9153, 668176.2651], [180171.903, 668192.6979], [180176.92969999998, 668228.3272], [180187.90490000002, 668306.1201], [180198.86349999998, 668361.8122], [180221.3505, 668502.8662], [180230.472, 668550.7542], [180228.6984, 668567.9837], [180228.6984, 668579.0056], [180230.3454, 668583.1863], [180233.695, 668590.9929], [180236.72350000002, 668610.5135], [180234.01929999999, 668613.4647], [180239.34019999998, 668617.1386], [180240.90980000002, 668621.1643], [180244.28100000002, 668642.0961], [180238.4534, 668650.0774], [180239.2135, 668651.2176], [180245.8013, 668659.9591], [180250.2647, 668681.0049], [180259.9903, 668741.6093], [180263.6642, 668772.3945], [180262.9867, 668779.7994], [180264.2756, 668788.1072], [180265.81790000002, 668798.0487], [180267.9716, 668801.3426], [180270.9977, 668808.17], [180270.25199999998, 668812.9979], [180268.3845, 668821.9271]]"
